1node1	2node2	3port	4operation	5startwave	6bandwidth
3	0	4	3	143	1
1	0	4	3	108	1
3	0	3	3	32	1
1	3	7	2	90	1
2	0	6	3	150	1
1	2	3	2	146	1
2	1	4	2	100	1
2	3	3	2	253	1
3	1	4	2	266	1
3	0	3	3	184	1
0	2	0	1	20	1
2	3	2	2	235	1
2	1	5	2	192	1
3	0	1	3	41	1
3	0	1	3	172	1
1	3	6	2	257	1
0	3	0	1	138	1
3	1	3	2	99	1
3	2	7	2	134	1
3	2	5	2	72	1
3	0	1	3	127	1
1	2	3	2	130	1
0	1	0	1	239	1
1	3	2	2	281	1
0	2	0	1	211	1
3	1	2	2	122	1
0	2	0	1	105	1
2	3	4	2	80	1
0	1	0	1	165	1
0	3	0	1	40	1
0	2	0	1	237	1
3	2	3	2	82	1
2	1	2	2	42	1
3	2	4	2	226	1
2	1	5	2	244	1
0	2	0	1	104	1
0	1	0	1	55	1
0	1	0	1	178	1
2	3	4	2	139	1
2	1	2	2	296	1
3	0	2	3	271	1
0	1	0	1	79	1
1	2	6	2	42	1
1	2	4	2	247	1
0	1	0	1	8	1
0	3	0	1	72	1
1	2	1	2	256	1
2	0	7	3	109	1
1	0	1	3	223	1
3	0	5	3	134	1
2	0	7	3	29	1
0	1	0	1	246	1
0	3	0	1	248	1
0	2	0	1	145	1
1	3	5	2	178	1
2	3	2	2	76	1
3	1	7	2	71	1
3	0	3	3	120	1
1	2	5	2	155	1
1	0	1	3	163	1
3	1	2	2	248	1
1	3	5	2	155	1
1	3	4	2	86	1
1	0	4	3	81	1
0	3	0	1	88	1
1	3	1	2	318	1
3	2	5	2	203	1
3	2	6	2	299	1
2	0	3	3	257	1
0	2	0	1	282	1
0	2	0	1	64	1
0	3	0	1	188	1
0	3	0	1	176	1
0	2	0	1	214	1
2	0	3	3	32	1
0	1	0	1	114	1
2	0	2	3	313	1
1	3	4	2	17	1
2	1	6	2	158	1
3	0	3	3	291	1
0	3	0	1	167	1
0	2	0	1	34	1
1	2	3	2	243	1
2	3	4	2	217	1
0	2	0	1	233	1
0	2	0	1	93	1
3	1	2	2	0	1
0	1	0	1	33	1
0	2	0	1	159	1
3	2	2	2	312	1
2	3	6	2	313	1
1	0	1	3	157	1
1	0	6	3	288	1
1	0	4	3	291	1
1	2	7	2	237	1
3	0	1	3	216	1
0	3	0	1	31	1
1	0	5	3	22	1
0	1	0	1	265	1
3	2	2	2	138	1
1	0	1	3	311	1
1	2	1	2	53	1
0	3	0	1	318	1
3	2	4	2	161	1
2	0	3	3	17	1
2	3	7	2	148	1
1	2	7	2	12	1
0	2	0	1	276	1
1	0	1	3	59	1
0	2	0	1	310	1
1	3	1	2	290	1
3	1	1	2	18	1
0	1	0	1	234	1
3	1	6	2	224	1
3	2	1	2	42	1
3	2	5	2	105	1
2	1	5	2	130	1
1	3	6	2	310	1
1	2	1	2	56	1
0	2	0	1	27	1
3	2	6	2	15	1
2	0	7	3	50	1
2	1	7	2	273	1
2	1	7	2	227	1
2	1	5	2	55	1
2	3	5	2	243	1
3	2	2	2	282	1
2	0	7	3	199	1
3	2	5	2	170	1
2	3	4	2	229	1
3	1	1	2	297	1
1	2	2	2	160	1
3	2	1	2	215	1
2	3	6	2	257	1
1	2	2	2	92	1
1	2	6	2	51	1
3	0	1	3	196	1
3	0	1	3	90	1
0	3	0	1	204	1
0	3	0	1	31	1
3	2	7	2	90	1
3	2	2	2	38	1
2	3	2	2	318	1
1	2	6	2	89	1
1	0	4	3	68	1
0	3	0	1	72	1
1	3	7	2	277	1
2	3	4	2	288	1
2	1	2	2	306	1
2	1	5	2	183	1
2	3	1	2	42	1
1	3	1	2	229	1
2	3	5	2	267	1
0	1	0	1	34	1
0	3	0	1	265	1
1	0	1	3	188	1
1	2	3	2	233	1
0	2	0	1	194	1
3	2	6	2	265	1
0	1	0	1	8	1
2	3	1	2	4	1
1	3	2	2	114	1
0	1	0	1	49	1
2	3	4	2	162	1
0	2	0	1	116	1
0	3	0	1	71	1
0	3	0	1	281	1
2	0	3	3	19	1
2	0	7	3	219	1
1	2	3	2	84	1
1	3	7	2	150	1
2	3	2	2	93	1
3	0	2	3	40	1
1	2	4	2	209	1
0	1	0	1	68	1
3	2	6	2	130	1
2	1	5	2	201	1
0	3	0	1	156	1
3	0	4	3	13	1
2	0	7	3	218	1
1	3	3	2	149	1
2	3	1	2	20	1
3	0	2	3	306	1
2	3	3	2	309	1
0	3	0	1	117	1
1	0	5	3	123	1
0	3	0	1	31	1
1	0	6	3	12	1
0	1	0	1	88	1
1	3	4	2	138	1
2	1	4	2	96	1
2	1	3	2	139	1
0	3	0	1	236	1
2	3	2	2	56	1
1	2	6	2	228	1
3	2	2	2	39	1
1	0	7	3	316	1
0	3	0	1	69	1
1	2	6	2	76	1
0	1	0	1	55	1
0	3	0	1	250	1
2	1	4	2	73	1
1	3	2	2	200	1
0	2	0	1	132	1
0	3	0	1	204	1
2	1	7	2	6	1
1	3	7	2	154	1
2	0	3	3	138	1
3	2	6	2	157	1
3	1	5	2	194	1
3	2	5	2	49	1
2	0	3	3	135	1
1	2	4	2	305	1
3	1	4	2	143	1
1	3	5	2	296	1
3	2	3	2	190	1
1	0	7	3	42	1
2	0	7	3	300	1
2	1	6	2	124	1
2	1	4	2	123	1
3	1	1	2	62	1
3	2	4	2	46	1
1	3	2	2	30	1
0	1	0	1	93	1
3	2	7	2	9	1
0	1	0	1	215	1
0	1	0	1	220	1
1	3	6	2	10	1
2	3	1	2	32	1
0	2	0	1	303	1
1	2	3	2	245	1
1	3	7	2	14	1
2	0	7	3	268	1
3	1	4	2	251	1
2	3	3	2	138	1
1	2	1	2	112	1
1	0	5	3	241	1
0	3	0	1	283	1
3	2	5	2	107	1
3	0	4	3	32	1
1	3	4	2	8	1
1	0	6	3	224	1
0	3	0	1	36	1
0	3	0	1	285	1
3	2	2	2	100	1
3	1	2	2	303	1
3	0	4	3	259	1
0	3	0	1	283	1
1	3	5	2	119	1
2	3	7	2	134	1
3	1	2	2	201	1
2	3	1	2	140	1
2	3	2	2	221	1
1	2	2	2	166	1
0	2	0	1	79	1
3	1	3	2	129	1
3	0	3	3	77	1
2	3	4	2	33	1
0	3	0	1	282	1
0	3	0	1	319	1
0	2	0	1	75	1
2	1	4	2	123	1
2	0	6	3	57	1
1	2	7	2	230	1
2	0	6	3	79	1
1	0	4	3	152	1
1	2	4	2	288	1
2	3	7	2	61	1
2	1	2	2	185	1
3	0	4	3	103	1
1	3	7	2	90	1
2	0	7	3	319	1
0	2	0	1	205	1
1	3	7	2	105	1
3	0	5	3	253	1
3	1	5	2	7	1
3	2	2	2	307	1
0	2	0	1	40	1
3	2	6	2	47	1
2	3	5	2	134	1
2	0	3	3	202	1
2	1	4	2	301	1
3	1	2	2	17	1
1	3	2	2	314	1
2	0	3	3	33	1
0	1	0	1	299	1
1	3	6	2	240	1
2	0	1	3	35	1
0	3	0	1	149	1
2	1	6	2	155	1
3	2	4	2	183	1
2	1	7	2	157	1
3	1	3	2	280	1
1	3	6	2	235	1
1	3	6	2	299	1
1	3	2	2	17	1
1	3	1	2	219	1
1	3	7	2	248	1
2	3	7	2	127	1
2	3	1	2	117	1
3	2	1	2	93	1
0	1	0	1	117	1
2	0	7	3	253	1
0	2	0	1	128	1
1	0	6	3	68	1
2	1	1	2	163	1
3	2	2	2	111	1
0	1	0	1	301	1
1	2	6	2	74	1
3	2	7	2	42	1
3	1	4	2	204	1
3	0	5	3	27	1
0	1	0	1	242	1
1	3	6	2	6	1
1	3	6	2	61	1
2	3	5	2	187	1
3	2	1	2	90	1
2	1	6	2	72	1
1	0	5	3	266	1
0	3	0	1	287	1
0	1	0	1	257	1
0	3	0	1	66	1
3	2	2	2	45	1
0	1	0	1	32	1
1	3	3	2	184	1
3	0	5	3	19	1
3	2	4	2	58	1
2	1	6	2	292	1
2	3	1	2	21	1
3	0	1	3	150	1
1	0	5	3	252	1
3	0	4	3	137	1
2	0	1	3	283	1
1	2	3	2	283	1
0	1	0	1	95	1
3	0	3	3	18	1
3	2	3	2	2	1
2	1	1	2	107	1
