1	3	6	2	173	3
2	0	1	3	197	3
1	3	6	2	158	4
1	0	7	3	246	8
1	0	4	3	300	3
2	0	6	3	283	32
0	3	0	1	97	32
0	3	0	1	111	3
1	2	3	2	117	4
3	0	2	3	221	8
1	3	2	2	186	32
3	2	4	2	132	8
2	0	1	3	80	8
3	2	2	2	178	3
0	2	0	1	177	3
2	1	2	2	29	8
0	1	0	1	75	8
1	3	7	2	77	32
0	1	0	1	218	32
2	0	7	3	184	4
0	1	0	1	198	32
3	0	4	3	66	4
3	0	4	3	226	4
0	3	0	1	216	8
0	1	0	1	160	8
0	3	0	1	31	32
2	0	3	3	91	3
0	2	0	1	181	4
0	2	0	1	148	4
3	1	6	2	7	3
2	1	1	2	122	32
2	0	7	3	189	8
2	3	6	2	98	32
0	3	0	1	30	3
1	2	6	2	12	3
1	2	7	2	225	32
1	3	4	2	154	4
0	2	0	1	170	32
0	1	0	1	124	32
2	1	7	2	18	8
3	0	1	3	202	3
2	3	1	2	121	4
3	0	5	3	251	8
3	0	3	3	271	32
3	2	2	2	307	8
1	2	5	2	211	32
0	1	0	1	201	3
2	1	4	2	154	8
0	3	0	1	202	8
0	1	0	1	138	4
1	3	2	2	32	4
1	3	6	2	116	4
2	1	4	2	195	4
2	1	6	2	264	32
3	2	2	2	67	4
0	1	0	1	118	32
2	3	6	2	129	8
2	3	4	2	17	4
0	3	0	1	141	4
0	2	0	1	296	8
2	1	3	2	275	4
0	3	0	1	80	4
2	1	4	2	134	4
3	2	7	2	68	32
3	0	5	3	216	8
0	3	0	1	81	3
0	2	0	1	50	32
2	0	7	3	267	4
1	2	2	2	254	32
1	0	4	3	238	3
2	3	2	2	290	3
0	3	0	1	105	4
2	3	5	2	161	8
0	3	0	1	302	8
1	3	1	2	163	32
3	0	1	3	18	8
0	2	0	1	84	3
3	0	2	3	287	8
0	2	0	1	39	8
0	2	0	1	70	8
0	1	0	1	221	32
3	0	5	3	313	4
2	1	5	2	170	32
2	0	6	3	84	32
1	2	1	2	225	8
1	2	7	2	5	32
1	0	7	3	16	3
2	0	7	3	283	3
1	2	1	2	274	3
1	0	1	3	184	8
3	1	3	2	103	3
1	3	2	2	264	8
3	1	5	2	230	4
0	3	0	1	199	8
2	3	5	2	1	8
1	3	1	2	144	32
0	1	0	1	42	4
1	2	4	2	313	4
1	2	6	2	91	4
2	0	1	3	284	8
1	0	4	3	98	32
0	2	0	1	134	4
1	3	4	2	58	3
0	1	0	1	233	8
0	1	0	1	185	32
1	3	5	2	7	3
2	1	6	2	205	8
0	2	0	1	218	4
3	2	4	2	228	8
1	3	6	2	64	4
3	2	7	2	296	4
1	2	6	2	139	3
2	1	7	2	55	32
1	3	2	2	97	32
3	2	7	2	7	8
0	2	0	1	124	3
3	0	2	3	113	3
3	2	2	2	119	4
1	3	5	2	100	4
3	2	6	2	116	4
3	1	3	2	275	8
0	1	0	1	2	32
3	1	4	2	246	3
0	2	0	1	63	8
1	0	4	3	68	8
2	0	6	3	171	32
0	3	0	1	190	4
2	3	6	2	53	8
3	2	1	2	275	3
2	3	3	2	102	8
1	0	1	3	102	32
2	0	2	3	172	32
3	1	2	2	154	3
1	2	2	2	168	4
2	1	5	2	106	3
3	2	2	2	265	3
3	1	1	2	84	4
2	0	3	3	275	8
0	3	0	1	248	3
2	3	7	2	219	3
0	3	0	1	299	8
1	3	5	2	58	3
3	2	7	2	223	32
2	0	2	3	61	3
1	2	7	2	39	4
0	3	0	1	4	32
3	1	3	2	265	3
2	0	7	3	131	32
2	1	5	2	255	4
1	3	1	2	188	8
0	3	0	1	73	32
1	0	6	3	60	32
1	3	1	2	258	4
2	3	3	2	303	8
1	3	4	2	256	32
1	3	6	2	286	8
2	0	6	3	26	32
0	1	0	1	83	4
2	1	7	2	183	3
3	2	7	2	95	32
0	2	0	1	185	3
2	3	2	2	0	32
2	0	6	3	202	4
1	3	3	2	221	32
3	1	5	2	257	8
2	0	3	3	138	3
0	3	0	1	285	3
1	2	7	2	42	32
0	1	0	1	105	8
0	3	0	1	40	4
3	1	4	2	184	4
1	2	1	2	71	4
1	2	6	2	197	8
2	1	6	2	260	32
1	3	6	2	181	8
0	1	0	1	175	8
1	2	5	2	139	3
1	0	1	3	35	3
0	3	0	1	59	8
0	2	0	1	240	8
0	1	0	1	267	4
0	1	0	1	291	8
1	2	4	2	247	3
0	2	0	1	131	8
1	0	4	3	195	32
3	0	5	3	184	8
3	0	5	3	45	32
3	0	5	3	157	32
1	3	7	2	158	8
2	0	7	3	37	32
2	3	2	2	168	3
1	3	1	2	43	3
3	0	5	3	143	3
0	1	0	1	170	3
0	2	0	1	142	4
2	1	3	2	257	3
1	0	7	3	102	8
2	3	7	2	51	3
1	0	4	3	60	4
1	0	5	3	264	8
