1	3	3	2	284	3
0	1	0	1	113	32
0	1	0	1	298	4
0	3	0	1	135	4
2	3	5	2	36	4
3	1	7	2	111	8
2	1	4	2	205	8
3	0	4	3	42	4
1	2	2	2	147	3
0	1	0	1	128	4
2	3	7	2	300	8
2	1	5	2	234	4
1	0	5	3	271	4
3	0	2	3	117	32
2	1	4	2	96	8
0	1	0	1	141	3
2	1	2	2	148	32
3	1	5	2	45	4
1	2	2	2	107	3
0	2	0	1	275	4
1	0	1	3	158	3
3	2	2	2	129	3
0	3	0	1	172	4
2	3	6	2	303	3
2	1	2	2	265	8
0	2	0	1	221	3
2	1	1	2	67	4
3	0	2	3	291	3
3	1	1	2	17	4
3	0	4	3	152	32
2	0	3	3	145	32
3	0	2	3	6	32
1	3	3	2	199	3
2	1	1	2	271	3
2	0	7	3	32	4
0	2	0	1	212	4
2	1	4	2	171	4
3	0	1	3	312	4
0	2	0	1	207	4
3	1	4	2	48	3
3	1	5	2	5	8
2	1	2	2	191	3
0	1	0	1	226	32
3	0	5	3	27	3
3	2	6	2	14	32
3	2	4	2	216	8
3	1	2	2	17	4
0	2	0	1	171	32
0	1	0	1	225	32
3	0	3	3	308	3
1	2	6	2	116	32
2	3	1	2	128	8
1	2	3	2	16	3
2	1	7	2	283	8
3	0	1	3	160	8
2	1	1	2	285	4
2	3	4	2	113	8
3	2	3	2	276	3
3	1	4	2	198	3
3	0	5	3	181	8
1	0	1	3	202	4
2	0	7	3	192	3
3	0	1	3	172	32
0	2	0	1	201	4
0	1	0	1	222	32
0	2	0	1	57	3
1	0	5	3	165	3
1	0	1	3	89	3
3	0	2	3	282	32
2	1	2	2	257	4
1	2	4	2	24	32
2	1	2	2	48	4
0	1	0	1	164	32
2	3	6	2	50	4
0	1	0	1	177	32
1	3	3	2	242	3
0	1	0	1	57	3
0	3	0	1	132	3
2	0	6	3	255	4
3	1	3	2	284	4
2	3	6	2	231	3
1	0	7	3	55	8
3	0	2	3	249	3
3	1	3	2	251	8
3	2	3	2	2	3
3	2	5	2	287	3
1	0	7	3	43	3
3	2	5	2	274	4
2	1	6	2	11	32
0	1	0	1	118	4
0	3	0	1	205	3
2	3	7	2	268	8
0	2	0	1	163	3
1	2	7	2	30	3
2	1	4	2	69	4
1	2	4	2	190	3
3	1	2	2	257	4
2	3	4	2	136	8
2	3	3	2	243	8
3	2	4	2	217	3
1	3	2	2	70	8
2	3	7	2	146	3
2	3	3	2	94	4
2	3	1	2	254	32
0	1	0	1	217	3
1	0	1	3	67	32
0	1	0	1	249	3
0	3	0	1	253	32
3	1	6	2	276	32
3	0	4	3	260	32
0	2	0	1	5	3
0	2	0	1	252	8
2	1	7	2	24	4
3	0	3	3	153	3
2	1	7	2	113	32
3	1	6	2	178	8
0	2	0	1	9	8
0	1	0	1	240	8
1	0	1	3	136	32
2	1	1	2	272	4
1	3	1	2	218	4
2	0	7	3	306	3
2	3	1	2	153	32
0	3	0	1	52	32
3	0	2	3	100	3
