1	0	7	3	4	3
1	2	6	2	27	3
1	2	7	2	115	3
3	2	2	2	168	32
2	3	3	2	234	8
0	3	0	1	1	4
1	3	6	2	188	8
2	3	2	2	293	3
1	2	2	2	169	3
1	3	3	2	300	8
2	3	2	2	82	8
1	2	3	2	35	32
0	3	0	1	104	8
0	2	0	1	244	8
3	2	3	2	174	8
2	1	6	2	135	8
2	3	6	2	296	8
0	1	0	1	117	8
3	2	6	2	175	32
0	1	0	1	158	3
0	1	0	1	190	4
0	2	0	1	57	3
0	2	0	1	32	3
0	2	0	1	177	32
0	1	0	1	236	4
3	0	5	3	114	8
2	0	6	3	229	3
0	3	0	1	141	32
1	2	7	2	64	3
3	0	2	3	213	4
0	1	0	1	24	4
0	1	0	1	83	8
0	2	0	1	237	4
1	3	7	2	39	4
0	3	0	1	14	3
2	1	6	2	31	8
2	1	3	2	16	3
2	3	5	2	303	3
3	1	6	2	117	3
0	2	0	1	200	3
0	3	0	1	206	8
2	1	5	2	84	3
2	1	7	2	174	4
2	3	6	2	196	4
3	0	2	3	299	4
1	2	3	2	142	8
3	0	4	3	62	4
2	0	1	3	263	4
1	3	5	2	107	32
3	2	1	2	261	32
1	2	5	2	276	8
2	0	2	3	198	4
0	1	0	1	204	8
3	2	7	2	191	32
0	1	0	1	247	8
1	2	4	2	5	3
0	2	0	1	315	4
2	0	3	3	69	4
1	3	2	2	261	8
3	0	3	3	58	3
3	0	4	3	233	4
2	3	6	2	136	32
0	1	0	1	286	8
3	2	1	2	270	4
2	0	6	3	257	32
3	0	4	3	284	4
0	3	0	1	26	32
3	0	3	3	164	32
2	0	1	3	258	8
0	2	0	1	5	3
2	0	3	3	299	4
2	0	2	3	35	8
3	2	7	2	245	32
0	3	0	1	248	4
3	1	2	2	223	8
1	2	4	2	192	4
2	1	3	2	25	32
3	1	3	2	247	3
3	1	7	2	24	32
3	2	3	2	56	32
3	0	4	3	233	32
1	0	5	3	285	32
3	0	2	3	22	32
2	0	3	3	187	3
3	1	1	2	211	4
3	2	4	2	263	4
0	1	0	1	274	32
3	2	7	2	13	4
1	2	6	2	264	32
2	3	7	2	244	32
3	1	3	2	304	3
1	0	5	3	75	4
1	0	1	3	86	8
0	3	0	1	300	4
2	3	6	2	242	4
1	0	5	3	157	8
3	2	6	2	97	3
2	0	6	3	272	8
2	3	7	2	268	3
1	2	3	2	187	8
2	1	2	2	203	32
1	0	5	3	253	4
1	3	7	2	207	4
2	1	1	2	106	3
3	1	2	2	192	8
2	1	2	2	190	3
0	3	0	1	265	8
0	3	0	1	122	4
2	3	4	2	208	32
1	3	5	2	311	3
0	1	0	1	76	8
1	2	7	2	125	3
3	0	1	3	22	3
3	2	5	2	251	8
2	1	3	2	286	4
2	3	1	2	56	3
1	3	4	2	117	4
2	1	2	2	197	4
3	1	1	2	214	8
0	2	0	1	50	4
3	1	7	2	61	8
3	0	2	3	301	8
0	3	0	1	313	3
2	0	1	3	260	3
1	0	4	3	12	3
3	0	5	3	205	8
2	3	2	2	178	4
2	0	3	3	229	8
2	1	4	2	223	3
2	0	6	3	71	32
1	0	1	3	178	32
3	1	1	2	139	3
2	0	7	3	141	32
1	3	1	2	212	8
3	2	1	2	194	4
0	2	0	1	266	4
2	1	1	2	33	8
2	3	2	2	311	3
3	1	6	2	139	4
2	0	2	3	215	8
0	1	0	1	85	4
1	2	3	2	161	32
1	0	5	3	35	4
3	1	4	2	299	4
2	3	7	2	97	3
1	3	5	2	46	4
0	3	0	1	301	8
0	3	0	1	198	4
1	3	7	2	195	32
2	3	7	2	77	4
1	3	4	2	49	8
3	0	3	3	15	4
0	1	0	1	93	4
3	1	5	2	180	4
2	1	6	2	271	3
0	3	0	1	309	3
1	0	6	3	30	4
3	1	5	2	216	3
3	2	3	2	232	3
3	1	1	2	165	4
2	3	3	2	75	32
2	0	6	3	204	8
2	3	6	2	232	4
2	3	6	2	213	8
2	1	4	2	61	32
0	3	0	1	10	3
1	2	2	2	85	8
2	1	3	2	12	8
3	1	3	2	213	8
3	2	5	2	113	8
2	3	3	2	204	4
1	2	6	2	216	32
1	0	1	3	226	3
1	3	5	2	245	3
2	0	3	3	66	8
2	0	6	3	103	32
0	1	0	1	64	4
2	0	3	3	112	8
2	0	3	3	71	3
2	1	2	2	167	3
0	3	0	1	34	32
3	2	5	2	162	3
0	1	0	1	166	8
2	0	3	3	155	3
1	0	5	3	19	32
1	2	6	2	51	4
2	1	6	2	120	32
1	2	1	2	312	3
3	2	1	2	2	4
1	2	4	2	150	4
2	1	5	2	157	4
3	0	4	3	50	4
0	2	0	1	184	8
0	1	0	1	42	8
0	2	0	1	260	4
1	3	4	2	242	3
3	2	7	2	265	32
2	0	3	3	268	8
3	1	7	2	282	3
3	2	3	2	285	4
0	1	0	1	260	32
3	0	5	3	37	3
2	3	7	2	28	3
3	2	2	2	141	4
0	2	0	1	270	3
0	3	0	1	257	8
1	3	3	2	202	3
2	0	1	3	177	4
2	1	6	2	283	4
2	3	4	2	18	32
1	0	6	3	49	8
1	3	1	2	307	4
2	3	3	2	76	4
2	1	2	2	251	4
3	0	2	3	113	8
2	1	4	2	42	32
1	0	6	3	90	4
2	0	1	3	303	8
3	0	2	3	262	4
1	0	5	3	0	3
1	3	1	2	150	32
2	1	6	2	167	3
2	3	2	2	164	4
2	1	2	2	163	8
3	2	2	2	1	32
2	3	5	2	239	4
0	1	0	1	268	32
0	2	0	1	182	8
1	2	6	2	230	3
0	1	0	1	115	4
1	2	6	2	267	32
0	2	0	1	226	8
2	0	3	3	188	32
1	3	6	2	156	32
1	2	2	2	189	3
3	1	1	2	122	3
1	3	6	2	230	8
2	1	2	2	172	32
1	3	6	2	233	3
2	1	5	2	27	32
0	2	0	1	231	8
2	0	2	3	151	3
0	1	0	1	72	4
2	0	3	3	43	8
3	1	1	2	56	3
2	0	6	3	114	8
1	0	6	3	164	3
0	3	0	1	311	3
1	0	5	3	236	3
1	3	7	2	108	8
2	1	7	2	78	4
1	2	4	2	288	8
0	1	0	1	179	8
2	1	6	2	229	3
0	3	0	1	165	3
3	2	3	2	41	4
2	3	4	2	146	32
2	3	4	2	193	32
3	2	2	2	15	32
1	3	6	2	226	4
0	2	0	1	270	32
3	1	1	2	275	32
0	1	0	1	80	3
2	1	6	2	177	3
2	0	2	3	164	8
3	0	1	3	112	8
3	2	3	2	82	8
2	3	5	2	49	4
3	1	4	2	274	8
3	2	2	2	146	8
1	0	6	3	200	32
2	0	2	3	103	8
0	1	0	1	127	4
3	0	3	3	296	4
3	0	5	3	152	3
0	3	0	1	217	32
3	0	2	3	211	4
0	3	0	1	170	4
1	3	3	2	243	3
3	1	3	2	233	32
0	2	0	1	233	8
1	3	6	2	181	4
2	0	3	3	61	8
1	3	3	2	23	8
1	0	5	3	87	4
3	0	1	3	154	8
3	2	2	2	72	8
1	2	2	2	271	8
2	3	5	2	33	32
2	3	1	2	144	3
2	0	7	3	108	4
0	1	0	1	35	32
0	1	0	1	246	8
2	0	7	3	130	32
1	3	4	2	177	3
3	0	4	3	53	32
0	2	0	1	111	3
2	1	1	2	68	32
2	3	7	2	248	8
2	0	1	3	105	32
1	3	4	2	47	4
2	1	7	2	261	3
1	3	3	2	159	4
0	3	0	1	249	32
1	2	7	2	27	4
1	2	6	2	228	4
3	0	5	3	104	4
2	0	2	3	250	8
0	1	0	1	38	3
2	0	2	3	304	3
0	1	0	1	140	8
2	1	6	2	58	3
0	1	0	1	277	4
0	1	0	1	310	8
3	1	6	2	4	4
2	0	3	3	270	4
3	1	6	2	150	4
0	2	0	1	1	3
0	1	0	1	145	4
2	1	5	2	94	8
3	2	1	2	44	3
3	2	1	2	255	3
0	2	0	1	87	32
1	0	1	3	315	4
0	3	0	1	64	32
2	3	7	2	272	3
1	3	5	2	96	8
0	2	0	1	53	32
0	1	0	1	2	3
0	3	0	1	102	8
3	2	6	2	316	4
2	3	5	2	194	4
1	0	4	3	250	8
2	0	1	3	3	8
2	0	2	3	234	3
2	0	2	3	76	4
0	3	0	1	69	8
2	0	2	3	291	4
3	0	5	3	96	32
2	1	1	2	87	4
3	2	6	2	75	8
1	0	6	3	226	3
0	2	0	1	187	4
3	0	1	3	150	3
3	0	1	3	47	32
1	0	5	3	287	32
1	0	5	3	313	4
2	3	1	2	78	4
3	2	3	2	189	32
1	2	4	2	302	4
1	3	3	2	102	3
3	2	7	2	285	4
1	0	7	3	133	32
2	1	5	2	281	8
1	3	7	2	4	32
3	2	5	2	233	32
2	0	3	3	199	3
0	3	0	1	205	8
2	3	2	2	9	8
3	1	4	2	253	32
2	1	6	2	79	8
3	2	3	2	111	3
2	0	1	3	291	4
1	0	5	3	93	3
2	3	4	2	132	3
0	2	0	1	79	3
2	1	1	2	153	32
2	0	2	3	20	32
1	0	5	3	133	32
2	0	3	3	233	32
2	1	3	2	228	32
2	1	7	2	288	8
3	2	6	2	191	3
1	0	1	3	274	3
2	1	3	2	313	3
3	1	3	2	267	4
3	1	1	2	209	4
0	1	0	1	202	3
2	3	6	2	199	3
3	1	7	2	221	8
3	1	1	2	219	4
0	2	0	1	126	3
1	0	5	3	248	3
2	0	6	3	281	8
3	0	1	3	305	3
2	0	7	3	235	8
3	1	2	2	201	32
2	0	6	3	150	8
0	2	0	1	85	8
2	3	6	2	165	32
0	3	0	1	246	8
2	0	7	3	265	32
2	3	5	2	191	8
0	1	0	1	284	4
3	0	1	3	7	3
2	3	7	2	55	4
3	0	4	3	96	8
0	2	0	1	266	3
2	3	5	2	259	32
2	1	7	2	149	8
1	3	3	2	307	4
0	3	0	1	100	8
1	0	6	3	143	4
0	2	0	1	160	3
0	2	0	1	93	3
1	0	4	3	88	3
2	1	4	2	247	4
3	1	7	2	276	8
2	3	6	2	301	4
2	3	6	2	136	3
3	1	5	2	316	3
1	3	5	2	156	8
3	0	1	3	27	32
1	0	4	3	30	3
1	0	7	3	15	8
0	2	0	1	230	32
2	1	2	2	288	32
0	1	0	1	141	4
1	3	1	2	53	3
3	0	4	3	15	8
3	0	1	3	16	8
3	2	4	2	31	3
0	1	0	1	45	4
1	3	6	2	262	8
0	2	0	1	190	32
3	2	3	2	8	32
1	2	7	2	88	4
0	2	0	1	237	32
3	0	2	3	122	3
3	2	4	2	105	3
0	1	0	1	249	3
0	1	0	1	284	4
1	2	7	2	155	3
3	1	5	2	266	8
0	3	0	1	57	32
2	0	1	3	103	4
0	2	0	1	238	3
2	3	3	2	17	32
0	2	0	1	230	32
0	1	0	1	196	4
1	3	6	2	130	8
2	0	1	3	223	8
1	3	7	2	99	8
0	1	0	1	9	8
3	0	4	3	255	3
2	1	5	2	85	8
0	2	0	1	43	4
2	3	5	2	260	32
2	1	3	2	28	8
1	0	7	3	81	8
3	0	3	3	3	3
0	2	0	1	286	4
0	2	0	1	168	3
1	2	5	2	109	32
2	0	3	3	203	32
2	0	1	3	181	32
1	2	6	2	169	8
2	1	5	2	150	32
0	1	0	1	63	32
2	3	5	2	55	3
0	1	0	1	150	8
2	3	3	2	135	4
1	2	2	2	118	32
2	0	1	3	105	4
1	2	6	2	80	3
0	2	0	1	30	3
1	2	2	2	234	4
0	3	0	1	40	4
0	2	0	1	41	32
0	2	0	1	9	8
0	1	0	1	240	4
0	1	0	1	130	4
0	1	0	1	18	8
3	2	2	2	93	3
2	1	1	2	5	4
0	2	0	1	168	3
1	3	6	2	48	32
3	2	1	2	225	8
3	1	2	2	116	32
3	2	2	2	123	4
0	3	0	1	227	8
2	3	4	2	222	8
1	2	5	2	143	32
1	2	4	2	196	3
1	3	2	2	135	8
3	0	5	3	210	8
2	3	1	2	183	4
2	1	7	2	160	3
0	1	0	1	289	3
1	0	7	3	192	32
3	1	5	2	43	32
1	2	4	2	182	3
2	3	6	2	251	8
3	1	7	2	254	8
1	3	7	2	187	8
2	0	1	3	38	8
2	0	3	3	242	3
2	0	2	3	191	32
1	2	2	2	161	4
0	2	0	1	269	4
3	2	3	2	216	3
1	0	6	3	150	8
3	1	3	2	5	8
0	2	0	1	76	32
0	2	0	1	92	3
2	3	5	2	251	3
2	1	5	2	142	3
2	0	7	3	47	8
0	3	0	1	296	8
1	3	5	2	273	4
1	3	5	2	257	4
2	1	5	2	221	8
2	1	7	2	67	4
3	1	1	2	141	32
3	0	1	3	203	8
3	0	5	3	107	8
1	3	7	2	44	4
2	0	2	3	235	8
2	1	6	2	12	4
2	0	6	3	19	3
1	2	7	2	102	4
2	3	1	2	128	32
0	2	0	1	108	8
3	2	2	2	276	8
0	2	0	1	20	3
1	2	7	2	177	4
0	1	0	1	235	3
0	1	0	1	297	3
0	2	0	1	169	32
2	3	2	2	204	8
1	3	6	2	238	32
2	1	2	2	287	8
3	2	3	2	137	8
1	0	5	3	282	4
2	1	4	2	24	8
0	2	0	1	90	3
0	1	0	1	260	32
3	2	7	2	172	32
0	2	0	1	306	8
0	1	0	1	247	4
1	2	1	2	190	32
0	2	0	1	187	8
3	0	2	3	0	4
2	3	2	2	154	3
3	1	7	2	273	4
2	0	3	3	160	4
0	2	0	1	20	3
2	0	6	3	81	3
1	3	1	2	179	32
3	2	6	2	69	3
0	1	0	1	197	4
1	0	1	3	197	4
2	0	1	3	296	8
3	1	5	2	166	8
0	2	0	1	230	32
2	1	5	2	122	8
2	3	1	2	8	32
0	1	0	1	153	3
0	3	0	1	227	3
2	0	2	3	196	3
3	1	2	2	10	3
3	1	3	2	301	8
0	1	0	1	160	4
2	1	5	2	17	32
