0	3	0	1	166	4
2	3	6	2	82	4
1	3	3	2	129	3
3	1	4	2	239	32
1	3	1	2	160	3
3	1	6	2	226	3
0	3	0	1	280	3
0	3	0	1	288	8
2	1	2	2	54	8
3	1	7	2	222	8
2	3	5	2	277	8
0	3	0	1	239	3
1	3	4	2	210	4
3	2	4	2	255	3
3	0	1	3	158	32
0	2	0	1	315	3
1	3	5	2	99	4
1	0	1	3	246	4
0	1	0	1	284	4
1	2	7	2	154	32
2	0	6	3	39	32
1	0	5	3	160	32
2	3	2	2	140	8
1	2	1	2	149	32
1	0	6	3	239	8
2	1	2	2	158	4
2	3	4	2	249	32
0	3	0	1	218	4
2	1	4	2	273	8
2	3	4	2	131	32
3	2	5	2	276	32
2	3	7	2	285	8
3	2	5	2	168	3
1	0	5	3	76	32
0	1	0	1	27	4
0	3	0	1	100	8
0	2	0	1	67	32
2	3	1	2	210	3
1	3	2	2	202	32
0	3	0	1	207	3
2	0	6	3	271	32
0	1	0	1	105	4
2	0	3	3	124	3
3	2	5	2	251	3
2	3	5	2	256	3
1	0	1	3	17	8
0	1	0	1	250	32
1	3	7	2	89	3
3	1	2	2	151	8
2	1	1	2	94	4
1	3	2	2	278	3
1	2	2	2	80	32
2	0	2	3	196	4
0	1	0	1	41	4
3	1	1	2	132	3
3	1	4	2	294	3
3	2	4	2	295	3
0	1	0	1	203	4
2	0	2	3	125	8
2	1	1	2	58	32
2	1	7	2	81	4
2	0	2	3	270	3
1	3	2	2	115	32
1	0	7	3	96	8
0	1	0	1	200	8
2	3	4	2	242	8
0	2	0	1	199	32
2	3	5	2	133	3
2	3	5	2	88	32
3	0	4	3	87	8
3	2	3	2	155	32
1	2	2	2	23	8
0	3	0	1	209	4
2	0	2	3	174	32
3	0	4	3	3	4
0	3	0	1	201	32
1	3	6	2	314	4
1	3	6	2	236	3
2	3	7	2	3	3
3	2	7	2	260	4
1	0	4	3	64	4
2	3	2	2	207	8
2	0	7	3	126	32
1	3	4	2	9	32
3	1	5	2	197	3
1	0	1	3	37	4
1	0	6	3	106	32
0	2	0	1	141	3
2	0	3	3	285	4
1	3	7	2	121	32
2	3	3	2	24	8
0	3	0	1	257	4
2	1	5	2	236	32
1	0	6	3	302	8
1	3	7	2	17	8
3	0	3	3	102	32
3	0	3	3	23	8
2	3	5	2	132	32
2	3	7	2	162	3
0	2	0	1	307	8
2	1	4	2	178	8
0	2	0	1	116	8
0	3	0	1	249	4
3	1	4	2	52	32
0	3	0	1	157	3
0	3	0	1	294	4
0	2	0	1	139	4
3	0	5	3	284	4
3	1	4	2	143	4
0	2	0	1	76	3
1	0	5	3	148	32
0	1	0	1	30	32
2	3	2	2	61	32
3	2	6	2	162	4
0	1	0	1	23	4
1	0	1	3	291	8
1	2	7	2	78	4
2	1	2	2	169	8
3	1	6	2	55	4
2	3	6	2	223	32
1	2	4	2	104	8
0	1	0	1	146	8
1	0	6	3	225	8
1	0	1	3	200	4
1	0	4	3	213	32
1	0	6	3	302	3
2	1	1	2	180	4
3	2	5	2	190	8
3	2	5	2	258	8
0	3	0	1	167	32
1	0	7	3	300	3
3	1	3	2	193	3
2	0	3	3	26	32
3	2	7	2	29	4
2	3	4	2	289	8
2	0	6	3	43	8
3	0	5	3	201	8
0	1	0	1	212	4
3	0	3	3	81	3
1	3	7	2	4	4
2	3	6	2	273	8
2	1	5	2	276	8
0	2	0	1	244	32
0	2	0	1	192	4
2	1	1	2	224	3
1	0	6	3	196	32
2	3	1	2	277	32
3	2	4	2	53	8
0	3	0	1	102	4
1	0	7	3	63	3
1	3	3	2	46	8
0	1	0	1	47	32
0	3	0	1	121	3
2	3	3	2	142	3
2	1	2	2	61	8
1	2	4	2	287	32
1	0	4	3	241	32
3	2	1	2	247	8
2	1	5	2	250	32
1	0	5	3	77	4
1	2	2	2	141	3
1	0	7	3	157	8
2	0	6	3	181	8
3	1	6	2	53	8
2	0	2	3	4	4
1	2	4	2	78	32
0	1	0	1	289	8
1	2	1	2	196	32
3	0	5	3	212	4
1	0	5	3	315	4
3	0	1	3	152	32
3	2	6	2	158	4
0	3	0	1	237	32
1	2	3	2	55	3
1	0	6	3	138	32
3	1	4	2	215	8
3	0	2	3	170	8
3	0	3	3	222	8
3	1	6	2	221	32
2	3	7	2	289	4
3	2	3	2	216	4
2	1	7	2	238	3
1	3	6	2	214	3
1	2	2	2	251	4
2	1	6	2	194	8
0	2	0	1	126	3
1	2	7	2	294	4
2	3	1	2	195	4
1	2	3	2	59	8
2	1	6	2	129	32
2	1	1	2	207	4
3	0	1	3	2	32
1	2	2	2	238	32
1	0	7	3	144	3
0	1	0	1	259	32
2	0	1	3	295	3
0	1	0	1	177	4
3	1	3	2	148	32
2	0	2	3	119	3
3	1	6	2	277	4
0	1	0	1	255	3
3	0	3	3	87	32
2	1	6	2	75	4
3	1	6	2	271	3
0	2	0	1	168	32
1	0	1	3	76	4
3	2	5	2	4	4
2	3	2	2	10	32
3	0	1	3	3	3
0	1	0	1	180	32
1	3	2	2	2	32
1	0	7	3	278	3
2	1	1	2	169	8
2	1	7	2	32	32
1	2	1	2	169	32
2	1	7	2	124	8
1	2	5	2	299	4
2	1	7	2	203	4
2	1	5	2	52	32
1	0	6	3	57	4
3	2	4	2	35	4
3	0	1	3	150	8
3	1	7	2	228	8
3	0	2	3	66	4
3	2	6	2	173	3
2	0	6	3	260	8
1	2	1	2	266	3
0	3	0	1	267	4
0	1	0	1	10	4
0	2	0	1	5	8
3	0	2	3	130	8
1	0	7	3	213	3
3	0	4	3	258	4
0	3	0	1	72	4
1	2	5	2	88	4
3	1	3	2	3	8
0	3	0	1	97	8
0	2	0	1	27	8
3	0	2	3	167	8
3	2	5	2	53	32
2	1	4	2	28	32
3	2	2	2	9	8
1	2	4	2	70	3
0	2	0	1	174	8
0	2	0	1	220	8
2	3	2	2	33	8
2	0	2	3	179	3
3	1	5	2	36	4
1	2	6	2	205	32
2	1	6	2	145	4
1	2	7	2	170	32
0	1	0	1	238	4
2	3	3	2	58	3
0	1	0	1	48	4
3	2	2	2	199	4
0	1	0	1	91	8
3	1	2	2	95	4
1	0	6	3	225	4
3	0	3	3	24	32
1	0	7	3	208	8
3	2	4	2	296	3
2	0	2	3	196	3
2	1	1	2	59	3
3	0	3	3	258	4
1	0	5	3	163	3
2	1	4	2	279	8
1	2	6	2	224	4
0	2	0	1	112	32
0	2	0	1	305	8
3	1	5	2	226	3
0	1	0	1	181	8
3	2	7	2	159	8
1	2	6	2	285	8
3	1	7	2	231	3
0	1	0	1	165	32
2	1	7	2	134	32
0	3	0	1	48	3
0	2	0	1	266	32
1	2	7	2	150	4
0	1	0	1	130	32
3	2	4	2	24	8
3	1	1	2	212	3
0	2	0	1	57	3
0	2	0	1	252	8
1	2	7	2	243	4
3	2	5	2	209	4
1	0	7	3	47	4
1	3	1	2	219	4
1	0	4	3	84	3
2	3	4	2	86	4
3	2	4	2	239	8
2	1	2	2	265	4
2	1	6	2	92	8
2	0	2	3	180	4
1	3	4	2	143	4
0	2	0	1	167	4
3	1	4	2	182	4
1	3	3	2	163	4
1	0	1	3	102	8
2	3	2	2	37	8
3	1	3	2	35	3
1	2	3	2	139	8
2	3	6	2	153	32
2	0	1	3	274	32
3	2	3	2	92	4
1	3	3	2	196	32
0	1	0	1	258	32
1	2	2	2	69	8
0	2	0	1	118	3
2	3	7	2	4	32
0	3	0	1	269	3
2	1	6	2	193	32
0	2	0	1	48	32
2	1	5	2	108	4
0	3	0	1	250	4
0	1	0	1	168	3
2	1	6	2	206	32
3	2	3	2	187	3
3	2	6	2	102	3
1	0	1	3	125	4
1	2	7	2	242	3
0	2	0	1	67	3
3	1	7	2	251	3
2	3	4	2	62	3
3	1	4	2	34	32
2	3	3	2	215	8
0	2	0	1	308	8
1	2	1	2	142	3
0	3	0	1	195	8
3	2	7	2	265	8
0	1	0	1	309	3
2	0	1	3	3	4
0	3	0	1	110	4
2	3	7	2	214	8
2	1	3	2	156	32
3	2	3	2	303	3
2	3	3	2	130	8
1	0	4	3	282	4
2	3	1	2	37	32
2	0	1	3	108	8
3	2	2	2	245	3
3	2	1	2	129	8
2	0	2	3	8	32
0	3	0	1	109	3
0	2	0	1	168	32
0	2	0	1	240	4
0	3	0	1	217	8
0	1	0	1	281	32
2	3	3	2	213	8
3	0	2	3	100	32
0	2	0	1	249	32
0	2	0	1	67	32
0	3	0	1	243	4
2	1	2	2	161	32
1	2	6	2	236	32
0	2	0	1	238	8
0	1	0	1	154	4
2	1	7	2	281	4
1	0	6	3	218	4
3	1	1	2	164	4
1	2	4	2	241	3
3	1	6	2	145	32
2	3	1	2	288	8
0	3	0	1	31	3
0	3	0	1	91	3
0	1	0	1	298	3
1	3	7	2	67	3
1	3	3	2	262	32
0	2	0	1	70	8
1	3	3	2	43	3
0	3	0	1	243	32
0	1	0	1	99	32
2	3	6	2	148	3
0	1	0	1	281	4
1	0	5	3	229	8
3	2	3	2	106	4
0	3	0	1	59	8
0	3	0	1	141	8
3	0	1	3	227	8
3	2	6	2	221	4
3	1	2	2	180	3
1	0	1	3	252	8
2	3	4	2	184	4
2	3	3	2	156	3
0	3	0	1	31	8
3	0	3	3	39	3
2	1	2	2	86	4
1	0	6	3	221	4
3	2	1	2	239	4
0	2	0	1	190	4
3	1	2	2	87	3
3	1	1	2	100	4
2	1	1	2	87	3
0	3	0	1	168	8
0	2	0	1	173	3
0	3	0	1	128	32
3	0	2	3	222	3
1	0	1	3	19	32
1	3	2	2	39	32
2	1	4	2	179	8
1	2	2	2	44	4
3	0	5	3	299	8
1	2	6	2	164	32
3	0	1	3	160	3
1	3	3	2	205	8
3	0	3	3	26	3
1	0	1	3	246	3
3	2	4	2	242	3
3	1	4	2	1	4
3	2	3	2	32	8
3	0	4	3	304	8
3	2	3	2	122	32
1	2	5	2	259	8
3	0	4	3	110	32
2	3	7	2	280	32
3	1	5	2	135	8
3	2	3	2	126	8
3	0	5	3	155	8
2	1	3	2	286	3
0	1	0	1	205	8
0	3	0	1	13	4
0	2	0	1	94	8
0	3	0	1	187	4
1	2	6	2	163	8
0	1	0	1	315	3
2	1	7	2	5	3
3	2	7	2	219	4
1	0	6	3	199	3
0	2	0	1	208	3
3	1	7	2	5	4
0	3	0	1	134	32
0	1	0	1	273	8
1	0	5	3	278	3
2	1	6	2	163	32
3	2	3	2	180	32
1	2	1	2	294	8
2	3	4	2	152	3
1	3	6	2	283	4
1	0	4	3	220	4
0	2	0	1	254	32
3	0	5	3	58	32
1	3	3	2	267	8
1	0	1	3	217	32
1	0	6	3	139	4
0	3	0	1	217	32
2	1	2	2	287	4
1	0	6	3	181	4
2	3	5	2	27	32
3	2	7	2	43	4
2	0	7	3	272	32
0	2	0	1	139	8
