3	2	7	2	133	4
2	3	5	2	130	32
2	3	7	2	151	3
1	2	7	2	255	4
3	2	4	2	124	8
1	2	7	2	45	4
2	3	1	2	173	4
3	1	2	2	39	8
1	2	3	2	161	32
3	2	3	2	273	32
3	0	1	3	238	4
1	0	5	3	126	8
0	3	0	1	193	3
3	1	2	2	153	8
3	1	4	2	253	3
0	3	0	1	244	4
0	2	0	1	11	3
2	1	3	2	141	32
0	1	0	1	81	8
0	3	0	1	261	32
1	2	7	2	224	8
0	2	0	1	85	4
3	1	1	2	45	8
1	0	6	3	147	32
3	0	1	3	286	8
1	3	6	2	177	3
1	2	3	2	190	8
0	1	0	1	247	32
3	1	4	2	193	32
3	2	5	2	194	4
3	1	2	2	132	8
3	1	7	2	33	4
0	2	0	1	309	4
0	1	0	1	94	32
3	0	3	3	4	8
2	3	6	2	117	3
0	3	0	1	210	4
1	0	4	3	41	8
3	1	6	2	222	3
3	1	3	2	29	8
3	0	3	3	224	8
3	2	2	2	24	32
2	3	4	2	293	3
3	2	6	2	223	3
2	0	1	3	83	4
1	3	1	2	177	3
0	3	0	1	13	8
2	0	7	3	110	3
3	1	7	2	61	8
2	3	5	2	302	3
3	1	1	2	283	4
2	3	6	2	205	3
3	0	4	3	153	32
1	3	4	2	99	8
2	1	2	2	314	4
1	2	5	2	308	3
3	1	4	2	96	4
1	0	7	3	169	8
1	0	4	3	262	8
2	1	6	2	157	4
3	0	2	3	169	4
3	2	5	2	173	8
0	1	0	1	52	3
2	1	7	2	278	8
0	1	0	1	111	4
0	2	0	1	161	8
2	3	4	2	293	4
0	3	0	1	21	4
1	0	4	3	209	4
3	0	4	3	64	3
1	2	4	2	13	3
2	1	3	2	300	4
0	2	0	1	93	32
2	3	1	2	19	3
0	3	0	1	10	3
3	2	6	2	166	8
2	0	1	3	89	32
2	0	1	3	182	32
1	0	4	3	38	4
2	1	3	2	192	32
1	0	6	3	119	8
2	3	7	2	300	3
2	3	3	2	145	4
0	3	0	1	221	3
2	1	6	2	207	3
3	2	1	2	19	4
1	3	1	2	300	4
1	3	3	2	74	32
3	1	4	2	159	4
1	2	6	2	283	32
1	3	5	2	287	32
1	0	4	3	247	8
2	1	4	2	278	3
0	3	0	1	142	3
2	1	6	2	36	4
2	3	4	2	31	4
2	0	3	3	241	32
3	0	5	3	308	3
3	2	1	2	87	8
3	0	1	3	52	3
0	3	0	1	138	4
3	2	7	2	247	32
2	1	1	2	259	32
2	0	7	3	102	32
3	0	4	3	74	8
3	0	1	3	59	4
1	0	6	3	210	8
3	0	1	3	102	8
0	3	0	1	287	4
2	1	2	2	3	8
1	0	1	3	62	32
1	2	3	2	170	3
2	3	5	2	21	3
0	2	0	1	79	8
0	1	0	1	116	3
0	3	0	1	134	32
1	3	2	2	257	8
2	0	6	3	247	32
2	0	1	3	142	3
0	3	0	1	288	8
1	2	7	2	10	4
0	3	0	1	242	32
1	3	7	2	64	3
3	1	5	2	60	4
2	3	5	2	28	3
3	1	4	2	180	32
3	2	3	2	233	4
2	3	7	2	46	3
2	1	2	2	313	4
0	2	0	1	232	3
3	1	2	2	198	8
1	2	1	2	32	3
0	3	0	1	82	8
0	3	0	1	123	32
3	1	7	2	158	32
3	0	3	3	279	4
1	3	4	2	305	3
3	2	5	2	74	3
3	1	1	2	268	3
1	0	1	3	180	4
1	0	7	3	159	4
2	1	4	2	297	3
2	0	6	3	132	32
1	2	7	2	122	4
3	1	5	2	243	8
1	0	7	3	95	8
2	0	7	3	106	32
0	1	0	1	299	3
2	3	2	2	194	8
0	3	0	1	19	3
1	3	3	2	65	32
0	1	0	1	313	4
3	1	2	2	7	32
3	2	6	2	88	4
1	0	7	3	261	32
0	1	0	1	252	4
0	1	0	1	156	32
3	0	4	3	76	3
1	0	5	3	53	3
3	2	1	2	157	8
1	0	4	3	255	8
2	3	3	2	133	32
3	1	1	2	116	3
1	3	1	2	252	8
3	0	1	3	271	32
0	1	0	1	198	4
3	2	7	2	37	3
3	2	4	2	3	8
3	1	6	2	207	32
2	0	6	3	115	4
0	3	0	1	78	4
0	2	0	1	209	3
0	1	0	1	155	32
0	1	0	1	276	4
1	3	4	2	165	3
0	3	0	1	17	8
1	3	3	2	317	3
0	1	0	1	175	8
3	1	3	2	5	4
3	2	4	2	159	4
3	0	2	3	142	3
2	3	5	2	245	4
2	1	6	2	257	3
2	1	5	2	144	3
2	3	4	2	90	4
3	0	2	3	151	8
0	1	0	1	210	4
2	3	6	2	91	4
0	2	0	1	26	4
1	0	5	3	281	3
2	3	3	2	185	32
2	1	6	2	10	8
1	3	7	2	164	32
3	2	6	2	79	3
3	1	4	2	35	8
3	2	7	2	3	4
2	1	1	2	265	32
2	0	7	3	213	8
2	0	7	3	154	3
1	2	4	2	170	4
2	3	1	2	203	32
2	0	6	3	158	3
0	2	0	1	122	3
1	3	1	2	168	8
2	3	6	2	153	4
1	3	5	2	154	8
3	0	1	3	242	4
3	0	5	3	140	3
1	2	6	2	160	3
1	2	2	2	17	32
2	0	1	3	62	4
1	2	2	2	291	3
2	3	3	2	26	4
1	0	5	3	191	8
0	3	0	1	240	32
0	3	0	1	39	8
1	0	5	3	306	3
3	0	2	3	176	4
2	0	1	3	299	8
2	0	7	3	170	8
0	3	0	1	204	4
1	2	4	2	30	32
1	3	2	2	253	32
3	1	5	2	273	32
2	3	3	2	149	4
1	3	1	2	163	8
1	3	3	2	83	4
3	0	4	3	285	32
0	1	0	1	14	8
1	2	6	2	217	32
1	3	2	2	289	3
3	0	2	3	266	32
2	3	6	2	229	8
3	0	5	3	307	4
3	1	4	2	246	8
2	0	6	3	35	3
2	0	2	3	285	8
2	1	4	2	15	32
3	1	2	2	236	3
1	0	1	3	230	32
0	2	0	1	161	4
1	2	7	2	160	32
1	3	5	2	82	32
0	3	0	1	311	3
2	1	3	2	61	4
2	3	5	2	281	4
1	2	4	2	181	32
0	3	0	1	164	3
0	3	0	1	299	4
1	2	7	2	269	32
3	1	3	2	69	32
0	3	0	1	262	4
2	0	2	3	216	32
1	0	5	3	216	32
2	0	3	3	260	32
2	1	5	2	224	32
3	1	3	2	269	32
1	2	2	2	89	3
1	2	6	2	162	8
0	3	0	1	114	8
2	3	4	2	69	32
2	3	6	2	132	4
3	2	7	2	7	32
3	1	1	2	42	4
2	0	3	3	88	8
3	1	7	2	31	8
3	1	6	2	160	32
3	1	1	2	51	32
1	2	3	2	275	4
3	1	6	2	204	4
2	3	3	2	75	4
0	3	0	1	73	8
1	3	7	2	257	32
1	2	1	2	110	32
0	2	0	1	87	32
3	1	5	2	19	4
0	1	0	1	317	3
1	0	4	3	115	3
3	0	5	3	267	8
1	3	5	2	120	32
3	2	7	2	1	32
1	0	4	3	118	8
2	1	4	2	202	4
3	2	7	2	192	3
1	2	5	2	9	8
2	1	5	2	84	8
1	0	4	3	241	32
2	0	1	3	36	3
2	0	6	3	173	3
1	2	5	2	102	8
2	3	4	2	224	32
2	1	3	2	88	32
2	1	2	2	128	4
2	1	4	2	52	8
2	0	2	3	298	4
2	0	1	3	181	3
3	0	1	3	146	4
2	0	3	3	169	3
3	0	5	3	266	3
2	3	7	2	270	4
3	1	2	2	259	3
2	0	2	3	219	32
1	3	3	2	46	8
0	2	0	1	221	4
1	2	7	2	38	4
2	1	7	2	315	3
3	1	4	2	160	4
0	1	0	1	272	8
1	2	4	2	231	3
3	1	2	2	176	3
2	1	3	2	222	8
2	0	2	3	59	32
3	2	5	2	171	8
3	0	2	3	34	32
0	3	0	1	221	3
3	2	5	2	123	8
0	2	0	1	19	8
3	0	5	3	183	4
2	0	1	3	102	4
0	2	0	1	76	8
3	2	5	2	106	4
1	3	5	2	316	3
0	3	0	1	304	8
3	1	4	2	86	4
3	2	3	2	205	8
3	0	1	3	30	4
1	2	6	2	15	32
0	1	0	1	133	4
1	2	5	2	129	3
2	0	7	3	267	3
3	1	5	2	158	3
3	1	4	2	150	4
2	1	2	2	27	32
1	2	5	2	303	8
3	0	5	3	121	8
3	2	1	2	255	8
3	0	5	3	285	8
2	3	2	2	58	32
1	0	6	3	83	3
2	3	2	2	238	32
1	2	2	2	77	32
2	1	5	2	91	4
0	1	0	1	116	4
0	2	0	1	292	3
0	3	0	1	251	32
0	3	0	1	143	4
2	3	1	2	273	32
3	0	1	3	20	8
1	0	7	3	137	8
0	3	0	1	9	32
3	0	1	3	87	4
2	0	7	3	104	8
2	3	1	2	186	4
0	1	0	1	262	32
0	1	0	1	193	3
2	1	1	2	58	3
2	1	2	2	248	32
0	2	0	1	221	8
2	0	6	3	33	8
0	3	0	1	210	32
0	1	0	1	154	3
1	0	4	3	251	3
2	3	1	2	237	32
2	1	7	2	38	3
3	2	4	2	11	32
2	3	2	2	290	8
2	3	1	2	36	3
0	3	0	1	211	3
0	1	0	1	183	3
1	3	7	2	101	8
0	2	0	1	146	4
0	1	0	1	36	4
2	1	1	2	229	3
3	1	7	2	166	8
0	1	0	1	47	8
3	0	2	3	150	32
1	3	7	2	42	4
3	0	5	3	93	3
3	0	1	3	151	3
1	0	6	3	5	3
3	1	5	2	105	8
1	3	7	2	161	8
2	0	3	3	164	3
0	1	0	1	174	4
0	3	0	1	261	32
1	0	6	3	51	4
0	3	0	1	250	4
1	2	2	2	231	4
0	3	0	1	250	4
2	0	6	3	123	3
0	3	0	1	162	32
1	0	5	3	220	4
1	0	7	3	64	3
2	1	7	2	12	32
3	1	6	2	198	32
3	2	7	2	142	3
3	0	4	3	206	4
1	0	7	3	187	32
3	1	1	2	286	3
2	1	6	2	299	3
3	2	5	2	83	32
1	0	7	3	132	3
3	2	4	2	216	8
3	0	3	3	103	3
2	3	3	2	34	32
3	2	4	2	228	3
0	3	0	1	207	8
1	2	4	2	30	32
2	1	1	2	219	8
2	0	7	3	146	4
0	2	0	1	41	32
1	0	6	3	62	32
0	2	0	1	47	32
0	1	0	1	307	3
0	3	0	1	39	8
2	1	6	2	283	8
1	2	2	2	85	8
2	3	6	2	113	32
0	2	0	1	22	3
0	1	0	1	14	4
2	0	6	3	223	8
2	3	1	2	205	8
2	1	7	2	103	8
2	0	3	3	114	8
3	0	3	3	239	4
0	3	0	1	156	4
1	0	6	3	150	32
3	2	5	2	191	32
1	2	5	2	96	8
0	2	0	1	261	4
0	3	0	1	251	3
0	3	0	1	118	4
1	2	5	2	67	8
3	0	3	3	101	4
2	1	5	2	197	4
0	1	0	1	278	8
3	1	2	2	33	8
2	3	3	2	288	3
0	2	0	1	124	3
1	0	4	3	142	8
2	1	6	2	250	8
1	3	1	2	253	32
1	0	7	3	56	4
2	3	4	2	225	8
0	1	0	1	249	3
3	1	6	2	23	3
1	3	3	2	11	32
0	1	0	1	237	4
1	2	3	2	119	4
3	0	3	3	60	8
2	0	1	3	182	4
1	2	2	2	103	4
2	1	3	2	23	32
1	0	6	3	6	3
1	3	1	2	127	8
3	0	5	3	125	8
1	3	3	2	36	32
3	1	5	2	200	8
0	3	0	1	229	3
3	1	4	2	266	4
3	2	6	2	7	3
3	0	4	3	222	8
0	3	0	1	285	3
0	3	0	1	42	3
0	2	0	1	244	4
1	2	4	2	9	3
3	2	5	2	187	3
3	2	2	2	180	8
2	3	7	2	23	8
2	1	4	2	74	8
2	0	3	3	271	4
2	0	3	3	77	4
0	1	0	1	235	3
0	1	0	1	274	32
0	2	0	1	235	32
1	2	5	2	92	3
0	3	0	1	205	4
2	0	1	3	106	8
0	1	0	1	107	4
3	1	4	2	18	32
3	1	1	2	42	8
0	2	0	1	137	8
0	3	0	1	297	3
0	1	0	1	14	8
0	1	0	1	47	4
2	1	6	2	311	4
2	3	1	2	53	8
2	0	2	3	285	8
2	0	6	3	213	3
2	3	2	2	13	32
2	1	4	2	186	32
0	2	0	1	63	8
0	2	0	1	234	32
2	1	2	2	52	3
3	0	4	3	265	8
3	0	5	3	139	32
2	3	4	2	255	32
2	1	7	2	265	32
2	3	6	2	162	32
3	1	2	2	139	3
3	1	3	2	82	32
1	2	5	2	52	4
0	1	0	1	43	8
3	0	3	3	238	3
1	3	1	2	229	8
3	2	1	2	0	8
3	0	2	3	61	8
0	2	0	1	73	8
1	3	6	2	96	3
0	3	0	1	198	32
3	1	7	2	59	4
0	1	0	1	215	4
