1node1	2node2	3port	4operation	5startwave	6bandwidth
2	1	7	2	270	6
0	2	0	1	160	1
1	3	7	2	131	2
1	3	4	2	85	1
1	2	5	2	93	3
3	1	4	2	314	1
3	1	5	2	57	3
1	0	6	3	304	4
0	1	0	1	216	6
1	0	4	3	230	6
1	3	2	2	196	6
1	2	2	2	23	5
1	2	3	2	149	1
3	0	4	3	238	6
2	0	2	3	181	3
3	0	1	3	83	4
1	3	3	2	119	5
1	3	6	2	284	4
0	1	0	1	23	5
3	0	5	3	95	4
1	0	4	3	147	6
0	3	0	1	105	6
1	3	5	2	107	6
3	2	4	2	154	3
2	3	3	2	58	1
1	0	1	3	285	3
1	3	3	2	196	3
1	0	5	3	280	4
1	2	4	2	98	4
2	1	6	2	259	2
0	2	0	1	269	1
3	0	2	3	164	3
1	2	4	2	205	6
2	0	6	3	58	3
0	2	0	1	237	1
1	0	7	3	299	1
2	3	4	2	91	5
0	1	0	1	246	3
2	3	2	2	181	2
0	2	0	1	149	5
0	2	0	1	180	5
2	3	6	2	206	2
1	0	1	3	69	6
1	0	5	3	213	3
1	3	4	2	99	4
0	2	0	1	277	5
3	2	6	2	180	4
1	0	5	3	191	6
1	2	2	2	233	1
0	2	0	1	263	6
0	1	0	1	288	2
2	0	3	3	268	2
3	2	6	2	231	3
2	0	2	3	264	6
3	1	1	2	249	1
0	3	0	1	65	4
3	2	4	2	258	5
2	3	4	2	200	1
2	3	2	2	15	5
2	1	4	2	255	1
2	0	6	3	120	3
3	2	7	2	86	5
1	2	7	2	170	5
0	2	0	1	123	2
3	1	3	2	249	4
0	3	0	1	302	3
3	2	4	2	11	5
2	1	2	2	180	2
3	2	5	2	247	6
0	1	0	1	296	3
0	3	0	1	244	2
3	2	6	2	223	4
2	3	1	2	310	5
2	0	1	3	143	1
3	2	5	2	285	6
1	2	5	2	183	4
1	0	5	3	239	6
1	3	4	2	153	6
2	3	7	2	265	4
3	1	1	2	50	4
3	0	5	3	118	4
3	1	2	2	193	4
1	0	7	3	174	4
2	0	7	3	252	6
3	0	2	3	142	1
2	0	3	3	208	1
2	3	2	2	154	3
2	0	6	3	279	6
3	2	3	2	50	5
3	0	5	3	307	1
3	2	2	2	9	4
1	3	2	2	195	6
2	0	1	3	256	4
2	0	3	3	165	4
1	3	3	2	31	2
2	1	4	2	239	1
3	1	6	2	251	3
0	3	0	1	57	2
1	0	7	3	137	5
3	1	7	2	220	3
3	0	1	3	308	5
3	0	5	3	309	5
3	2	1	2	182	5
2	0	7	3	44	2
0	2	0	1	202	1
0	1	0	1	303	2
2	1	3	2	106	1
2	3	6	2	53	3
0	1	0	1	217	4
3	0	5	3	287	5
3	2	4	2	267	1
2	1	4	2	229	2
0	2	0	1	242	3
1	2	5	2	61	2
2	1	5	2	251	3
3	0	2	3	243	2
3	2	5	2	107	3
1	3	3	2	105	4
0	3	0	1	263	3
0	1	0	1	75	1
3	2	1	2	98	3
2	1	3	2	238	2
3	0	3	3	313	4
3	1	2	2	228	6
0	3	0	1	8	4
1	0	6	3	8	1
2	1	5	2	243	3
3	1	6	2	303	2
2	3	7	2	289	5
0	3	0	1	55	6
2	1	6	2	213	3
1	2	2	2	225	2
0	1	0	1	15	5
3	2	1	2	39	6
1	3	6	2	99	4
2	1	7	2	298	2
0	2	0	1	53	1
3	1	7	2	284	2
2	3	3	2	166	2
3	1	2	2	137	6
3	1	3	2	178	4
0	1	0	1	5	3
0	1	0	1	304	3
0	2	0	1	21	6
2	3	4	2	212	2
2	1	4	2	114	4
1	3	6	2	65	4
1	3	7	2	112	3
1	3	4	2	105	4
0	1	0	1	246	3
0	1	0	1	131	6
3	0	5	3	229	4
1	0	4	3	89	1
2	1	6	2	278	3
3	0	5	3	240	4
0	3	0	1	31	6
1	2	6	2	198	2
1	3	3	2	133	3
1	0	7	3	309	4
0	3	0	1	191	4
2	1	2	2	147	3
0	3	0	1	266	4
0	2	0	1	310	3
2	3	7	2	124	1
3	2	2	2	152	4
3	0	4	3	68	2
2	1	6	2	163	6
1	2	2	2	183	2
0	1	0	1	145	6
3	2	2	2	314	5
1	0	5	3	173	5
3	2	1	2	160	1
1	0	5	3	305	5
0	1	0	1	293	6
1	2	1	2	240	3
0	2	0	1	202	1
1	3	4	2	292	3
2	1	5	2	245	1
1	2	3	2	56	3
0	2	0	1	1	2
3	2	1	2	225	1
0	2	0	1	15	5
2	1	7	2	80	5
1	0	1	3	313	6
0	3	0	1	64	1
0	1	0	1	26	6
0	2	0	1	20	6
2	3	5	2	243	1
0	1	0	1	270	1
1	3	7	2	54	1
2	0	7	3	125	6
2	1	4	2	59	5
0	1	0	1	173	2
2	1	6	2	111	4
0	3	0	1	141	5
0	2	0	1	256	4
2	0	1	3	11	3
1	3	5	2	206	5
0	1	0	1	40	2
2	3	1	2	229	5
1	3	4	2	199	2
1	2	6	2	291	1
3	2	5	2	53	5
0	3	0	1	192	3
1	0	6	3	182	6
0	2	0	1	110	6
2	1	3	2	293	1
2	3	3	2	269	6
0	3	0	1	5	4
1	2	5	2	317	3
0	2	0	1	82	2
0	3	0	1	265	4
0	2	0	1	264	1
1	0	5	3	265	4
3	1	5	2	155	4
1	3	6	2	205	5
3	1	3	2	258	3
1	0	6	3	148	3
2	1	7	2	74	6
0	2	0	1	187	3
2	0	6	3	268	3
0	1	0	1	6	5
1	2	1	2	169	6
1	3	2	2	58	4
0	3	0	1	201	3
3	1	7	2	250	4
2	3	1	2	129	6
2	1	3	2	34	1
3	1	1	2	143	5
3	1	2	2	116	5
2	0	7	3	105	3
0	3	0	1	249	5
3	2	6	2	305	5
2	0	2	3	137	5
3	1	1	2	211	1
0	1	0	1	142	2
3	1	3	2	252	2
0	3	0	1	66	2
1	0	4	3	106	2
2	3	1	2	286	6
2	1	4	2	22	5
1	0	7	3	107	3
1	0	6	3	27	6
3	2	6	2	139	6
0	1	0	1	29	1
2	0	2	3	119	6
3	0	4	3	129	3
2	1	5	2	262	4
2	3	5	2	230	2
2	3	5	2	6	6
0	1	0	1	65	2
2	1	6	2	36	4
3	0	2	3	153	3
2	3	6	2	178	6
0	1	0	1	53	5
0	3	0	1	194	3
2	3	2	2	130	4
0	2	0	1	308	2
3	0	3	3	142	5
0	2	0	1	31	1
2	0	2	3	87	6
2	1	2	2	94	1
0	3	0	1	280	2
3	0	2	3	230	5
1	2	2	2	130	6
3	2	2	2	237	2
2	3	6	2	12	1
1	0	4	3	264	2
1	2	4	2	142	5
1	3	4	2	105	4
1	3	7	2	161	2
1	3	1	2	274	6
2	1	6	2	108	4
2	1	2	2	110	6
0	2	0	1	305	3
3	1	4	2	272	3
3	0	4	3	204	5
1	0	1	3	145	4
3	0	3	3	285	6
0	3	0	1	237	2
1	3	1	2	70	2
3	1	4	2	54	4
0	1	0	1	124	6
2	0	3	3	91	4
2	3	1	2	178	6
3	2	7	2	4	4
1	2	3	2	129	3
0	1	0	1	256	3
0	3	0	1	159	6
1	2	7	2	126	6
3	2	6	2	96	6
1	0	7	3	265	5
2	1	4	2	217	4
1	3	4	2	258	4
3	0	2	3	204	2
3	2	7	2	243	1
0	2	0	1	17	2
2	0	6	3	87	3
2	0	7	3	172	1
1	0	6	3	112	5
2	0	2	3	255	4
3	0	1	3	50	1
0	1	0	1	34	6
2	1	6	2	112	3
2	3	1	2	29	6
3	0	3	3	300	4
1	2	5	2	189	4
2	0	1	3	294	3
0	3	0	1	57	4
2	0	6	3	20	4
0	1	0	1	139	1
3	0	2	3	197	2
2	0	6	3	3	4
2	1	5	2	77	5
0	2	0	1	16	6
0	1	0	1	229	6
0	3	0	1	299	5
1	2	2	2	159	2
3	2	6	2	237	4
1	2	7	2	195	4
0	2	0	1	96	2
0	2	0	1	240	3
2	0	1	3	67	1
1	0	4	3	50	2
0	3	0	1	127	1
3	0	1	3	168	6
3	1	6	2	158	2
3	0	5	3	168	3
0	1	0	1	68	6
2	1	2	2	242	4
1	2	7	2	92	5
1	0	4	3	276	2
1	3	5	2	305	5
3	2	4	2	190	2
2	0	6	3	266	4
0	1	0	1	232	4
3	0	2	3	109	5
2	0	6	3	276	2
3	0	3	3	0	3
3	2	2	2	237	6
0	3	0	1	201	3
3	1	6	2	267	6
1	2	6	2	118	2
2	3	6	2	141	3
0	3	0	1	254	3
0	1	0	1	314	4
1	3	1	2	212	2
2	1	1	2	46	2
0	3	0	1	203	4
3	2	5	2	280	6
2	3	1	2	18	5
0	2	0	1	295	6
2	3	1	2	58	5
0	2	0	1	156	5
1	0	4	3	266	2
1	2	1	2	28	4
1	0	6	3	202	6
1	2	3	2	31	3
3	1	1	2	197	6
2	1	3	2	37	4
0	2	0	1	244	2
3	1	6	2	199	3
3	0	1	3	88	5
3	2	5	2	254	1
2	1	5	2	17	6
2	1	5	2	7	3
3	1	6	2	296	4
0	3	0	1	276	5
3	2	1	2	108	3
3	1	7	2	24	5
1	2	3	2	55	4
3	1	4	2	170	5
0	1	0	1	32	5
0	1	0	1	108	3
0	1	0	1	61	2
0	2	0	1	311	2
2	1	1	2	122	4
3	1	2	2	117	3
0	2	0	1	85	1
3	1	7	2	205	4
3	1	6	2	14	4
1	3	1	2	261	1
0	3	0	1	25	3
2	3	7	2	257	3
2	0	7	3	265	3
0	3	0	1	28	1
3	0	5	3	155	4
3	0	2	3	127	6
1	0	1	3	178	4
1	0	7	3	34	1
1	2	4	2	246	3
1	0	5	3	221	2
1	3	4	2	94	1
0	3	0	1	306	3
3	1	3	2	76	4
1	0	5	3	272	1
1	0	7	3	214	5
2	0	7	3	218	2
1	2	3	2	189	3
0	2	0	1	69	3
0	2	0	1	63	2
2	0	2	3	37	4
2	3	6	2	64	1
0	2	0	1	226	6
1	3	7	2	231	6
2	3	5	2	216	1
3	0	3	3	252	1
0	3	0	1	312	2
2	3	4	2	38	6
3	2	4	2	213	2
2	0	1	3	68	2
1	0	6	3	217	4
1	2	1	2	78	6
2	3	4	2	33	5
1	0	5	3	252	1
0	3	0	1	267	5
1	3	6	2	210	3
3	0	2	3	118	3
3	0	5	3	147	1
0	3	0	1	210	6
0	2	0	1	104	6
1	2	4	2	288	1
3	2	1	2	274	6
2	3	4	2	60	5
2	3	1	2	107	5
0	2	0	1	188	3
3	1	6	2	28	4
2	3	7	2	208	2
1	3	6	2	157	6
2	0	2	3	233	4
1	0	1	3	306	2
1	0	1	3	283	4
3	1	3	2	311	5
0	1	0	1	237	4
3	0	2	3	317	1
3	1	7	2	227	1
3	0	4	3	57	5
3	0	5	3	186	5
0	1	0	1	70	5
3	0	5	3	198	2
3	2	7	2	175	4
2	0	2	3	299	4
0	3	0	1	59	5
0	3	0	1	124	2
2	0	2	3	49	3
0	2	0	1	115	4
1	2	6	2	274	2
1	2	6	2	236	1
1	0	4	3	81	1
2	3	5	2	152	6
2	1	6	2	256	4
2	3	2	2	52	6
2	1	6	2	168	6
1	3	5	2	102	6
2	1	2	2	111	1
2	1	6	2	21	1
2	1	4	2	148	2
2	1	2	2	118	2
1	3	7	2	143	5
1	2	6	2	217	3
0	3	0	1	148	5
1	3	1	2	226	3
0	2	0	1	179	5
3	1	6	2	305	1
2	3	3	2	98	4
0	2	0	1	71	1
2	3	6	2	104	1
0	1	0	1	285	3
1	0	7	3	84	2
2	0	3	3	152	4
1	0	1	3	312	2
1	0	6	3	82	2
2	1	7	2	309	6
0	3	0	1	260	3
1	2	3	2	244	3
1	2	6	2	179	4
1	2	7	2	8	5
2	0	3	3	261	6
0	3	0	1	151	3
0	1	0	1	107	6
3	1	6	2	291	5
1	0	1	3	136	5
1	3	5	2	25	2
0	2	0	1	313	1
0	2	0	1	225	3
3	2	1	2	229	5
3	2	7	2	247	6
3	1	5	2	295	3
0	3	0	1	288	2
0	3	0	1	110	1
2	3	6	2	218	5
3	0	3	3	155	5
1	0	7	3	28	3
2	3	1	2	178	2
3	2	3	2	118	2
2	3	4	2	275	1
2	3	5	2	194	1
2	3	7	2	275	3
1	0	4	3	216	3
2	0	7	3	96	2
3	2	4	2	296	6
2	1	7	2	185	4
1	2	4	2	63	3
0	1	0	1	211	6
3	1	3	2	33	5
2	3	4	2	290	4
1	3	4	2	53	3
0	3	0	1	265	5
3	2	6	2	292	1
2	1	6	2	289	1
3	2	4	2	237	6
2	3	1	2	129	4
2	3	6	2	77	4
0	1	0	1	300	1
3	1	3	2	309	4
0	1	0	1	29	4
1	3	1	2	27	1
0	2	0	1	251	2
0	1	0	1	83	5
3	0	4	3	41	4
2	0	1	3	153	5
3	2	7	2	65	5
3	1	2	2	303	3
2	1	3	2	199	1
3	0	5	3	22	4
1	3	1	2	254	4
0	2	0	1	116	6
0	1	0	1	144	2
2	1	6	2	1	3
1	3	6	2	47	5
2	1	7	2	291	1
1	2	3	2	276	6
1	3	2	2	231	6
0	2	0	1	193	1
0	1	0	1	315	3
0	3	0	1	168	5
0	3	0	1	12	1
1	2	4	2	73	1
0	3	0	1	237	3
0	3	0	1	162	6
0	3	0	1	77	1
2	3	6	2	12	6
2	1	3	2	215	6
2	1	7	2	316	2
2	0	2	3	85	1
3	2	4	2	310	5
0	2	0	1	163	4
2	1	4	2	116	3
3	0	4	3	92	1
3	1	6	2	158	5
3	1	1	2	15	6
1	3	3	2	25	4
3	0	5	3	160	3
1	3	6	2	31	2
3	0	5	3	197	5
3	2	2	2	188	2
0	1	0	1	0	3
2	3	1	2	217	2
2	1	2	2	211	3
1	0	7	3	13	1
2	3	1	2	180	2
0	2	0	1	276	5
2	3	3	2	115	5
2	3	4	2	259	6
0	2	0	1	167	3
0	2	0	1	27	4
0	1	0	1	222	2
1	2	2	2	53	4
2	0	2	3	107	5
0	3	0	1	259	5
2	3	3	2	151	1
3	2	1	2	113	5
1	0	6	3	129	2
2	0	1	3	248	5
0	2	0	1	130	4
1	3	2	2	193	2
2	3	4	2	47	4
1	3	2	2	9	2
2	3	2	2	43	6
2	1	4	2	203	2
2	3	5	2	123	5
3	0	5	3	296	4
1	0	4	3	105	3
3	0	5	3	289	4
1	0	5	3	126	6
3	0	1	3	288	2
3	0	4	3	229	1
3	1	5	2	111	6
1	0	7	3	229	6
0	1	0	1	66	6
1	0	1	3	107	4
2	1	7	2	305	1
3	0	5	3	277	1
1	0	4	3	238	2
2	1	1	2	239	2
0	1	0	1	64	6
0	1	0	1	63	4
0	1	0	1	7	4
2	0	3	3	75	2
2	3	4	2	286	3
3	0	3	3	153	5
3	1	7	2	276	4
1	0	1	3	88	6
0	1	0	1	23	2
3	1	6	2	189	3
2	0	2	3	247	1
0	2	0	1	275	6
2	3	7	2	20	4
1	0	1	3	36	1
2	0	6	3	285	5
3	0	3	3	131	4
0	1	0	1	46	5
2	3	7	2	161	6
3	1	3	2	259	6
0	2	0	1	13	2
1	2	5	2	262	5
1	0	1	3	183	1
1	0	6	3	87	3
1	3	4	2	146	2
0	3	0	1	316	2
0	3	0	1	161	1
3	0	5	3	315	1
1	0	6	3	93	2
1	3	6	2	258	4
1	3	1	2	29	1
3	2	4	2	260	5
2	0	6	3	277	2
0	2	0	1	69	2
1	0	6	3	68	4
0	2	0	1	277	2
2	0	7	3	87	5
3	0	4	3	153	5
0	3	0	1	304	3
0	1	0	1	206	2
0	3	0	1	307	3
3	1	4	2	222	5
1	0	4	3	227	6
3	2	5	2	181	5
1	3	2	2	55	1
1	3	7	2	305	3
0	3	0	1	164	3
3	0	4	3	140	4
2	0	3	3	70	2
0	2	0	1	79	2
0	3	0	1	210	3
0	1	0	1	104	1
3	1	5	2	93	6
0	3	0	1	204	3
0	2	0	1	128	4
1	3	5	2	305	2
3	1	5	2	306	6
0	3	0	1	225	2
3	0	3	3	249	4
1	3	7	2	52	4
3	1	2	2	148	6
0	3	0	1	219	3
2	0	6	3	72	4
1	2	4	2	267	5
1	0	1	3	31	3
0	3	0	1	12	1
3	0	4	3	130	1
1	3	6	2	217	5
2	3	7	2	298	1
0	3	0	1	96	1
3	1	7	2	46	6
1	2	4	2	310	1
0	3	0	1	245	4
1	2	1	2	49	4
0	3	0	1	274	2
2	0	7	3	89	2
1	3	4	2	281	3
3	2	5	2	99	5
3	2	1	2	13	1
0	2	0	1	303	4
0	1	0	1	235	5
0	1	0	1	19	1
2	1	1	2	142	6
2	3	6	2	259	4
0	1	0	1	28	6
2	1	5	2	97	3
0	1	0	1	150	3
3	1	5	2	11	3
2	0	7	3	173	4
2	3	1	2	26	5
3	0	1	3	182	2
2	1	5	2	188	2
1	2	6	2	236	6
1	0	5	3	182	5
0	2	0	1	23	5
1	0	6	3	162	5
0	1	0	1	299	2
1	3	5	2	108	6
2	3	3	2	310	6
3	0	1	3	280	6
3	1	2	2	200	2
3	1	5	2	174	4
3	1	3	2	110	4
2	3	2	2	95	1
3	1	7	2	21	3
3	1	7	2	11	3
2	1	4	2	275	2
0	2	0	1	208	1
3	2	1	2	94	5
1	3	2	2	61	3
3	1	1	2	61	6
3	1	4	2	81	5
0	3	0	1	110	6
1	2	2	2	20	2
2	1	3	2	4	3
1	2	2	2	71	2
1	0	5	3	85	2
2	1	3	2	169	2
3	0	1	3	35	1
3	0	2	3	21	2
2	3	7	2	132	3
1	0	7	3	296	3
2	0	6	3	3	4
1	3	4	2	148	2
0	1	0	1	293	6
1	3	5	2	28	6
1	0	5	3	63	5
1	2	3	2	258	1
1	3	4	2	220	4
1	0	7	3	142	6
0	1	0	1	41	2
3	1	7	2	69	4
1	2	5	2	55	1
0	3	0	1	134	2
1	3	2	2	162	4
3	0	1	3	113	1
3	0	1	3	149	2
0	2	0	1	206	4
3	1	5	2	181	5
0	3	0	1	145	3
3	1	7	2	280	6
1	2	4	2	135	1
0	3	0	1	205	6
1	3	1	2	219	3
2	3	5	2	21	4
0	2	0	1	228	3
3	2	6	2	243	4
1	2	3	2	164	4
0	1	0	1	302	1
3	2	7	2	248	1
1	0	7	3	197	1
1	2	3	2	95	2
0	1	0	1	188	3
3	0	3	3	286	5
0	3	0	1	144	5
1	0	1	3	124	3
2	0	6	3	70	5
1	2	5	2	137	6
3	0	2	3	179	2
3	0	2	3	239	1
0	2	0	1	42	6
0	3	0	1	67	3
2	0	3	3	154	1
0	1	0	1	72	6
2	0	2	3	117	6
1	0	1	3	259	6
3	1	2	2	295	5
1	3	1	2	174	3
0	1	0	1	85	2
1	2	5	2	112	3
1	3	2	2	9	6
3	1	1	2	74	6
2	1	6	2	68	4
1	2	3	2	240	6
2	3	5	2	103	2
3	1	5	2	267	4
1	0	4	3	28	4
0	2	0	1	84	2
0	3	0	1	302	1
2	0	7	3	268	4
2	3	4	2	86	3
0	3	0	1	219	4
2	1	6	2	107	4
2	0	2	3	38	5
1	0	4	3	0	5
2	0	1	3	125	3
2	1	3	2	291	4
2	3	1	2	136	4
2	3	7	2	32	3
1	3	4	2	166	3
1	2	7	2	196	1
1	0	6	3	17	1
3	2	7	2	310	1
0	1	0	1	282	6
0	2	0	1	312	3
2	1	7	2	82	3
2	3	2	2	157	2
2	0	7	3	181	5
0	2	0	1	121	1
1	3	6	2	22	6
2	1	1	2	51	6
0	2	0	1	296	4
1	3	3	2	147	6
2	3	4	2	55	6
0	2	0	1	4	4
0	3	0	1	114	4
0	3	0	1	272	3
0	1	0	1	144	3
